"","gene","DSC_27.readcounts","DSC_28.readcounts","DSC_29.readcounts","DSC_30.readcounts","DSC_31.readcounts","MC_27.readcounts","MC_28.readcounts","MC_29.readcounts","MC_30.readcounts","MC_31.readcounts"
"12232","ENSG00000224962",1,0,0,3,0,3,4,3,0,3
"12233","ENSG00000240458",0,0,0,0,0,0,0,0,0,0
"12234","ENSG00000231516",0,0,0,0,0,0,0,0,0,0
"12235","ENSG00000240033",0,0,0,0,2,0,0,0,0,0
"12236","ENSG00000239227",0,0,1,0,0,0,0,0,0,1
"12237","ENSG00000220343",0,0,0,0,0,0,0,0,0,0
"12238","ENSG00000169064",3,3,2,2,1,2,2,5,4,1
"12239","ENSG00000241669",0,0,0,0,0,0,0,0,0,0
"12240","ENSG00000114204",0,0,0,0,1,1,1,0,0,1
"12241","ENSG00000174776",0,1,0,0,1,2,5,1,0,0
"12242","ENSG00000114209",695,1050,1024,769,934,1196,767,407,869,600
"12243","ENSG00000241120",5,4,2,1,2,6,0,0,0,0
"12244","ENSG00000163536",11,8,6,11,15,320,774,320,467,289
"12245","ENSG00000287319",0,0,0,0,0,1,0,0,1,2
"12246","ENSG00000244227",0,0,0,0,0,0,0,3,0,1
"12247","ENSG00000244706",0,0,0,0,0,0,0,0,0,0
"12248","ENSG00000239238",1,1,0,1,0,0,0,0,0,0
"12249","ENSG00000242036",0,0,0,0,0,0,0,0,2,0
"12250","ENSG00000241203",0,0,0,0,0,0,0,0,0,0
"12251","ENSG00000173905",2160,2168,2348,2189,2149,984,587,225,508,500
"12252","ENSG00000286994",3,0,1,0,0,0,0,0,2,1
"12253","ENSG00000206120",7,22,18,9,10,0,0,4,0,0
"12254","ENSG00000241882",0,0,0,0,0,0,1,0,0,0
"12255","ENSG00000222357",0,0,0,0,0,0,0,0,0,0
"12256","ENSG00000207717",0,0,0,0,0,0,0,0,0,0
"12257","ENSG00000226765",0,0,0,0,0,0,0,0,0,0
"12258","ENSG00000231688",0,0,0,0,1,0,0,0,0,0
"12259","ENSG00000242268",0,2,5,2,1,0,0,1,0,0
"12260","ENSG00000272797",1,1,0,0,1,0,0,0,0,0
"12261","ENSG00000273177",0,0,0,0,0,0,0,0,0,0
"12262","ENSG00000241383",0,0,0,0,0,0,0,4,0,0
"12263","ENSG00000085276",5,0,0,0,0,0,1,0,0,1
"12264","ENSG00000241479",0,0,0,0,0,0,0,2,0,0
"12265","ENSG00000213178",41,50,38,35,42,45,52,32,47,23
"12266","ENSG00000242795",0,0,0,0,0,0,0,0,0,0
"12267","ENSG00000244381",0,1,0,2,1,2,4,0,0,0
"12268","ENSG00000206777",0,0,0,0,0,0,0,0,0,0
"12269","ENSG00000270141",1,0,0,0,0,0,1,0,0,0
"12270","ENSG00000277925",0,0,0,0,0,0,0,0,0,0
"12271","ENSG00000184378",58,31,57,32,31,77,79,24,35,62
"12272","ENSG00000269889",5,0,5,4,6,5,6,5,4,4
"12273","ENSG00000085274",388,553,499,388,508,425,236,216,268,265
"12274","ENSG00000269984",8,8,9,7,8,20,6,5,14,13
"12275","ENSG00000171757",66,108,129,87,79,221,100,66,64,41
"12276","ENSG00000270135",0,0,0,0,0,0,0,0,0,0
"12277","ENSG00000270096",0,0,0,0,0,0,0,0,0,0
"12278","ENSG00000188306",1,1,1,2,0,9,1,1,0,1
"12279","ENSG00000114248",1,0,0,0,1,1,0,3,1,0
"12280","ENSG00000240128",0,0,0,0,0,0,0,0,0,0
"12281","ENSG00000187033",0,0,0,0,0,0,0,2,0,0
"12282","ENSG00000244039",0,0,0,0,0,0,0,0,0,0
"12283","ENSG00000239219",2,2,0,0,0,4,5,2,1,0
"12284","ENSG00000244193",0,0,0,0,0,0,0,0,0,0
"12285","ENSG00000008952",3609,4604,4502,3567,4295,4539,3602,2251,3365,2283
"12286","ENSG00000240373",5,5,2,1,8,2,0,0,5,0
"12287","ENSG00000173890",2,8,16,6,17,17,2,17,32,27
"12288","ENSG00000201342",0,0,0,0,0,0,0,0,0,1
"12289","ENSG00000242583",0,0,0,1,0,0,0,0,2,0
"12290","ENSG00000173889",1221,1483,2114,1433,2222,1486,885,737,857,775
"12291","ENSG00000199536",0,1,2,2,0,0,0,0,0,0
"12292","ENSG00000163558",972,1153,1366,1033,1285,850,604,398,542,596
"12293","ENSG00000200118",1,0,1,0,0,0,0,0,0,0
"12294","ENSG00000239628",0,0,0,0,0,0,0,2,0,0
"12295","ENSG00000136603",932,955,1031,623,898,205,176,122,190,154
"12296","ENSG00000242578",4,1,1,1,1,1,0,3,0,0
"12297","ENSG00000013297",876,143,82,66,65,3,7,4,1,4
"12298","ENSG00000285218",1,0,0,0,0,0,0,0,0,0
"12299","ENSG00000283474",0,0,0,0,0,0,0,0,0,0
"12300","ENSG00000285051",1,4,2,2,0,1,0,0,0,1
"12301","ENSG00000013293",20,2,2,2,3,0,2,4,0,0
"12302","ENSG00000241416",0,0,0,0,0,0,0,0,0,0
"12303","ENSG00000213174",1,0,0,0,0,0,0,0,0,1
"12304","ENSG00000244738",2,0,0,0,0,0,0,0,0,0
"12305","ENSG00000286695",1,0,0,0,0,0,0,4,0,0
"12306","ENSG00000239739",0,0,0,0,0,1,0,0,0,0
"12307","ENSG00000163584",1043,1130,910,782,886,2688,1245,765,1999,1415
"12308","ENSG00000163577",301,415,466,298,380,781,555,352,394,338
"12309","ENSG00000286856",15,20,19,25,50,17,0,9,20,8
"12310","ENSG00000240704",0,0,0,0,0,0,0,3,0,0
"12311","ENSG00000199488",0,0,0,0,0,0,0,0,0,0
"12312","ENSG00000163581",0,2,0,1,0,0,0,3,1,0
"12313","ENSG00000154310",1668,2456,2634,2188,2248,3429,1203,592,1290,930
"12314","ENSG00000207963",0,0,4,0,0,0,0,0,0,1
"12315","ENSG00000222506",0,0,2,0,0,0,0,0,1,0
"12316","ENSG00000240497",13,8,13,15,10,26,4,0,5,1
"12317","ENSG00000279673",109,176,141,145,141,109,55,20,47,53
"12318","ENSG00000207114",0,0,0,0,0,0,0,0,0,0
"12319","ENSG00000234594",0,0,0,0,0,0,0,0,0,0
"12320","ENSG00000075651",307,369,362,300,296,1824,1069,547,1204,843
"12321","ENSG00000234717",0,0,0,0,0,0,0,4,0,0
"12322","ENSG00000186329",1,0,0,0,0,3,4,0,1,0
"12323","ENSG00000235943",0,0,0,0,0,0,0,0,0,0
"12324","ENSG00000287899",1,0,0,0,1,0,2,1,0,2
"12325","ENSG00000075420",5457,6226,6149,4994,6971,2017,947,645,898,866
"12326","ENSG00000237483",2,1,5,0,0,0,0,0,0,0
"12327","ENSG00000243398",0,0,3,3,2,0,0,0,0,0
"12328","ENSG00000279862",4,5,10,5,4,1,0,3,0,2
"12329","ENSG00000236686",4,11,2,5,1,4,6,6,0,0
"12330","ENSG00000121853",0,0,0,0,1,1,0,0,0,0
"12331","ENSG00000121858",1,2,1,1,3,174,3,1,51,8
"12332","ENSG00000224611",1,0,0,0,0,0,0,0,0,0
"12333","ENSG00000223387",0,0,3,0,0,0,0,1,0,0
"12334","ENSG00000224426",0,2,0,0,1,2,6,6,2,0
"12335","ENSG00000144959",563,502,864,570,442,208,126,56,108,54
"12336","ENSG00000231384",0,0,0,1,1,0,0,0,0,0
"12337","ENSG00000252082",0,0,0,0,0,0,0,0,0,0
"12338","ENSG00000287012",0,0,0,0,0,0,2,1,0,1
"12339","ENSG00000114346",778,1108,1416,881,1155,1641,406,212,447,405
"12340","ENSG00000200355",0,0,0,1,0,3,0,0,0,0
"12341","ENSG00000201458",0,0,0,0,0,0,0,0,0,0
"12342","ENSG00000227440",7,13,7,5,7,3,1,2,4,6
"12343","ENSG00000237501",0,2,0,1,0,0,0,0,0,5
"12344","ENSG00000144962",0,0,0,0,0,0,0,0,0,0
"12345","ENSG00000237473",0,0,0,0,0,0,0,0,0,0
"12346","ENSG00000169760",572,1052,1221,819,1208,1557,177,461,733,744
"12347","ENSG00000237645",3,0,0,1,2,0,0,3,0,5
"12348","ENSG00000228213",0,2,3,1,2,3,0,9,5,4
"12349","ENSG00000252982",1,0,1,0,0,5,0,0,2,4
"12350","ENSG00000232601",0,0,0,0,0,0,0,0,0,0
"12351","ENSG00000213169",4,8,2,6,0,4,12,0,5,10
"12352","ENSG00000177694",238,511,482,247,445,104,16,61,81,78
"12353","ENSG00000253020",0,0,0,0,0,0,0,0,0,0
"12354","ENSG00000230497",0,1,0,0,0,1,0,0,2,0
"12355","ENSG00000230292",0,0,0,0,0,2,0,0,0,0
"12356","ENSG00000226779",0,0,0,0,0,0,0,0,0,0
"12357","ENSG00000264974",0,0,0,0,0,0,0,0,0,0
"12358","ENSG00000199792",0,0,0,0,0,0,0,0,0,0
"12359","ENSG00000288104",0,0,2,0,0,0,0,0,0,0
"12360","ENSG00000201648",0,0,1,0,0,0,0,0,0,0
"12361","ENSG00000236241",1,0,3,1,0,0,0,0,0,0
"12362","ENSG00000214192",10,11,9,20,11,11,37,7,4,7
"12363","ENSG00000201452",0,0,0,0,0,0,0,0,0,0
"12364","ENSG00000225552",0,0,0,0,0,0,0,0,0,0
"12365","ENSG00000260217",0,0,0,0,0,0,0,0,0,0
"12366","ENSG00000230362",0,1,1,3,1,5,2,8,0,0
"12367","ENSG00000236357",0,0,0,0,0,0,0,0,0,0
"12368","ENSG00000271413",0,0,0,0,0,0,0,3,0,0
"12369","ENSG00000238026",0,0,0,0,0,0,0,0,0,0
"12370","ENSG00000223715",0,1,0,3,1,0,1,0,0,0
"12371","ENSG00000283333",0,0,0,0,0,0,0,0,0,0
"12372","ENSG00000252302",0,0,0,0,0,0,0,0,0,0
"12373","ENSG00000228308",0,0,0,0,0,0,0,0,0,0
"12374","ENSG00000231888",0,0,0,1,7,0,0,1,0,0
"12375","ENSG00000177565",2525,3890,4215,2884,3994,1883,1331,1147,1527,1157
"12376","ENSG00000231310",3,0,1,1,1,0,1,0,0,0
"12377","ENSG00000201343",0,0,0,0,1,0,0,0,0,0
"12378","ENSG00000200882",0,0,0,0,0,0,0,0,0,0
"12379","ENSG00000203645",0,0,0,0,0,1,0,0,1,0
"12380","ENSG00000236893",0,0,0,0,0,0,0,0,0,0
"12381","ENSG00000226782",0,1,0,0,0,0,0,0,1,1
"12382","ENSG00000228221",5,3,1,0,2,0,0,0,3,1
"12383","ENSG00000252028",0,0,0,0,0,0,0,0,0,0
"12384","ENSG00000236385",0,0,0,0,0,6,60,9,23,10
"12385","ENSG00000200288",0,0,0,0,0,0,0,0,0,0
"12386","ENSG00000228561",0,0,0,0,0,0,0,0,1,0
"12387","ENSG00000277241",0,0,0,0,0,0,0,0,0,0
"12388","ENSG00000231574",0,2,0,0,0,0,0,0,0,0
"12389","ENSG00000225790",1,0,0,0,0,0,0,0,0,0
"12390","ENSG00000270321",0,0,0,0,0,0,0,0,0,0
"12391","ENSG00000199858",0,0,0,0,0,0,0,0,0,0
"12392","ENSG00000286003",0,0,0,0,0,0,0,3,0,0
"12393","ENSG00000223930",0,0,0,0,0,0,0,1,0,0
"12394","ENSG00000197584",1,0,1,3,2,0,4,3,1,4
"12395","ENSG00000275163",0,0,0,0,0,0,0,0,0,0
"12396","ENSG00000223941",0,0,0,0,0,0,0,1,0,0
"12397","ENSG00000252336",0,0,0,0,0,0,0,0,0,0
"12398","ENSG00000271131",0,0,0,0,0,0,1,0,0,0
"12399","ENSG00000237978",6,6,10,5,10,13,18,16,18,23
"12400","ENSG00000172667",6914,6947,8166,7392,7106,4019,4768,4198,2568,3426
"12401","ENSG00000200616",0,0,0,0,0,0,0,0,0,0
"12402","ENSG00000229102",0,0,0,0,0,0,0,0,0,0
"12403","ENSG00000121879",722,921,897,629,890,1016,574,383,524,495
"12404","ENSG00000201957",0,0,0,0,3,0,0,0,0,0
"12405","ENSG00000171121",40,46,50,42,58,40,21,20,46,27
"12406","ENSG00000240429",18,36,38,19,36,37,39,9,16,5
"12407","ENSG00000121864",784,1032,1118,820,1121,740,366,288,497,369
"12408","ENSG00000260743",13,11,12,5,23,8,6,7,14,13
"12409","ENSG00000171109",1633,2479,2579,1726,2313,1733,1610,752,1183,1021
"12410","ENSG00000114450",1924,2497,2767,1734,2371,3124,1666,1081,1483,1130
"12411","ENSG00000242539",0,0,0,0,0,0,0,0,0,0
"12412","ENSG00000272699",1,2,4,1,4,1,2,2,4,4
"12413","ENSG00000239255",0,0,0,0,0,0,0,0,0,0
"12414","ENSG00000181260",0,2,2,1,0,1,0,0,0,0
"12415","ENSG00000136518",1267,1465,1557,1257,1489,1076,677,371,688,447
"12416","ENSG00000272910",2,8,3,3,13,3,1,6,2,1
"12417","ENSG00000272660",5,6,1,2,5,5,2,2,0,2
"12418","ENSG00000136522",606,862,719,685,738,932,825,367,769,510
"12419","ENSG00000136521",1305,1636,1387,1266,1319,1680,1775,1117,1468,1141
"12420","ENSG00000239096",0,3,5,1,4,0,1,0,2,2
"12421","ENSG00000243977",3,7,6,9,2,3,13,0,2,5
"12422","ENSG00000058056",684,879,996,622,848,967,462,309,532,456
"12423","ENSG00000114757",16,20,18,13,18,66,52,131,76,143
"12424","ENSG00000270178",1,1,0,3,0,1,1,0,1,6
"12425","ENSG00000243799",1,0,0,0,0,0,0,1,0,1
"12426","ENSG00000244302",0,0,0,0,2,3,0,0,0,0
"12427","ENSG00000287645",0,0,0,0,0,0,0,3,1,1
"12428","ENSG00000201822",0,0,0,0,0,0,0,0,0,0
"12429","ENSG00000282327",0,0,0,0,0,0,0,0,0,0
"12430","ENSG00000213158",0,0,0,0,0,0,0,0,0,0
"12431","ENSG00000239880",0,2,2,6,0,3,4,0,0,1
"12432","ENSG00000241696",0,0,0,0,0,0,0,1,0,0
"12433","ENSG00000201810",0,0,0,0,0,0,0,0,0,0
"12434","ENSG00000239774",0,0,0,7,3,0,0,0,0,1
"12435","ENSG00000199986",0,0,0,0,0,0,0,0,0,0
"12436","ENSG00000241946",0,0,0,0,0,0,0,0,0,0
"12437","ENSG00000163728",697,1108,1072,778,1028,1276,993,752,1193,1369
"12438","ENSG00000284862",9,24,20,12,17,18,17,14,21,16
"12439","ENSG00000145075",0,0,0,0,0,0,0,0,0,0
"12440","ENSG00000243187",0,2,0,1,0,0,0,0,0,0
"12441","ENSG00000285336",0,0,0,0,0,1,0,1,2,0
"12442","ENSG00000242811",0,0,0,0,0,0,0,0,0,0
"12443","ENSG00000242068",5,6,4,2,2,1,7,0,0,2
"12444","ENSG00000241473",0,0,2,0,0,0,0,1,0,0
"12445","ENSG00000239516",0,0,0,0,0,0,0,0,0,0
"12446","ENSG00000114416",3339,4323,4149,3371,3838,5077,3983,1936,4210,3839
"12447","ENSG00000213157",0,0,0,0,0,0,0,0,0,0
"12448","ENSG00000205981",470,603,483,450,487,568,492,409,578,489
"12449","ENSG00000242808",328,1053,471,385,535,0,3,22,23,8
"12450","ENSG00000242140",0,2,5,1,2,0,1,7,3,0
"12451","ENSG00000206932",0,0,0,0,0,0,0,0,0,0
"12452","ENSG00000237806",0,0,0,0,0,0,0,0,0,0
"12453","ENSG00000241231",2,9,1,4,0,0,0,0,2,0
"12454","ENSG00000235294",0,0,0,0,0,0,0,0,0,0
"12455","ENSG00000239381",0,3,0,0,0,0,1,2,0,0
"12456","ENSG00000276074",0,0,0,0,0,0,0,0,0,0
"12457","ENSG00000276690",0,0,0,0,0,0,0,0,0,0
"12458","ENSG00000181449",1665,2991,2273,2040,2007,44,41,34,988,348
"12459","ENSG00000278026",0,0,0,0,0,0,0,0,0,0
"12460","ENSG00000266317",0,0,0,0,0,0,0,0,0,0
"12461","ENSG00000285546",0,0,0,0,0,0,0,0,0,0
"12462","ENSG00000199839",0,0,0,0,0,0,0,0,0,0
"12463","ENSG00000239805",0,0,0,0,0,0,0,0,0,0
"12464","ENSG00000213155",0,0,0,0,0,0,0,0,0,0
"12465","ENSG00000242512",0,0,0,0,0,0,0,5,1,1
"12466","ENSG00000252257",0,0,0,0,0,0,0,0,0,0
"12467","ENSG00000286453",0,0,0,0,0,0,0,0,0,0
"12468","ENSG00000240478",0,0,0,0,0,0,0,0,0,0
"12469","ENSG00000287605",0,0,0,0,0,0,0,0,0,0
"12470","ENSG00000242012",0,1,0,0,0,0,0,0,0,0
"12471","ENSG00000241098",0,0,0,1,0,3,0,1,4,3
"12472","ENSG00000244199",0,0,0,1,0,1,0,3,0,0
"12473","ENSG00000244247",0,0,0,0,0,0,0,0,0,0
"12474","ENSG00000287941",0,0,0,0,1,0,0,0,0,0
"12475","ENSG00000228766",0,2,0,1,1,1,0,4,1,0
"12476","ENSG00000238837",0,0,0,0,0,0,0,2,0,0
"12477","ENSG00000243378",0,0,0,0,0,0,0,0,0,0
"12478","ENSG00000260377",0,0,0,0,0,0,0,0,0,0
"12479","ENSG00000240063",1,0,0,0,1,0,1,1,1,0
"12480","ENSG00000058063",1638,2458,2312,1894,2413,2830,1258,1037,1314,1162
"12481","ENSG00000270554",1,0,2,6,2,0,2,0,2,0
"12482","ENSG00000273261",12,21,12,13,32,14,2,2,25,12
"12483","ENSG00000043093",949,1373,1363,883,1348,1552,1197,857,1286,891
"12484","ENSG00000244346",0,0,1,1,0,1,2,2,6,2
"12485","ENSG00000078070",548,714,649,645,678,1154,692,287,801,549
"12486","ENSG00000243368",10,12,17,6,6,6,3,4,16,19
"12487","ENSG00000078081",5,3,1,0,0,49,1,0,0,0
"12488","ENSG00000053524",16,17,26,9,27,14,16,7,10,6
"12489","ENSG00000176597",461,537,569,434,449,263,105,35,60,55
"12490","ENSG00000202502",0,1,0,0,0,1,0,1,0,0
"12491","ENSG00000240024",173,238,207,193,180,240,232,123,217,176
"12492","ENSG00000201229",1,0,0,0,0,0,0,1,0,0
"12493","ENSG00000253092",0,1,3,7,3,3,6,0,1,2
"12494","ENSG00000199363",0,0,0,0,0,0,0,0,0,0
"12495","ENSG00000251730",0,0,0,0,0,1,1,0,2,1
"12496","ENSG00000271682",0,0,0,0,0,0,0,0,0,0
"12497","ENSG00000172578",10,15,8,9,12,79,126,82,97,108
"12498","ENSG00000242522",0,0,0,0,0,0,0,0,0,0
"12499","ENSG00000243584",0,0,0,0,0,0,0,1,0,0
"12500","ENSG00000114796",990,1533,1175,972,1229,1277,1658,1713,1604,1784
"12501","ENSG00000163872",1178,1416,1245,1115,1226,3286,1935,688,1840,1722
"12502","ENSG00000233885",25,36,32,36,47,59,8,11,83,54
"12503","ENSG00000283765",1,1,0,2,3,1,0,0,2,0
"12504","ENSG00000180834",17,24,12,17,13,16,17,1,16,15
"12505","ENSG00000175193",127,125,132,124,129,258,222,61,211,165
"12506","ENSG00000234371",0,0,0,0,2,1,4,1,0,0
"12507","ENSG00000263932",0,0,0,0,0,0,0,0,0,0
"12508","ENSG00000233441",0,0,0,0,0,0,1,0,0,0
"12509","ENSG00000114770",1472,1857,1736,1413,1635,2632,2015,1314,2382,2124
"12510","ENSG00000223882",0,0,2,0,0,0,0,2,0,1
"12511","ENSG00000223529",31,67,24,77,11,16,44,72,16,13
"12512","ENSG00000186090",0,0,0,0,0,0,1,0,1,0
"12513","ENSG00000178084",0,0,0,0,0,0,0,0,0,0
"12514","ENSG00000233576",0,0,0,0,0,0,0,0,0,0
"12515","ENSG00000207351",0,0,0,0,0,0,0,0,0,0
"12516","ENSG00000238020",0,0,0,0,0,0,0,0,0,0
"12517","ENSG00000186038",0,0,0,0,0,0,0,0,0,0
"12518","ENSG00000205955",1,0,0,1,1,1,3,2,0,0
"12519","ENSG00000273181",3,1,0,0,0,0,1,4,0,0
"12520","ENSG00000272721",4,8,2,2,3,3,3,5,6,2
"12521","ENSG00000145191",1560,1624,1704,1440,1738,1848,1262,539,1422,1280
"12522","ENSG00000228205",42,52,30,65,27,63,87,77,45,44
"12523","ENSG00000161202",3731,3272,3388,2775,3135,7935,4760,2475,4576,4583
"12524","ENSG00000161203",10379,9545,8363,7429,7500,12291,8359,3500,9961,7974
"12525","ENSG00000161204",1658,1442,1369,1358,1197,1953,1781,457,1429,1158
"12526","ENSG00000145198",6,3,3,1,3,3,11,0,3,1
"12527","ENSG00000221120",0,0,0,0,0,0,0,0,0,0
"12528","ENSG00000214160",832,683,649,570,559,1366,1196,243,941,680
"12529","ENSG00000284753",46,40,19,25,21,34,43,7,35,19
"12530","ENSG00000284917",0,0,0,0,0,0,0,0,0,0
"12531","ENSG00000163888",48,78,22,35,26,8,8,5,10,7
"12532","ENSG00000145194",0,0,0,0,0,0,0,0,0,0
"12533","ENSG00000175166",6808,6747,6883,6453,6075,8839,7237,2396,5051,4173
"12534","ENSG00000114867",12650,10162,10447,9637,8837,21263,14409,2700,8354,8063
"12535","ENSG00000212158",0,0,0,0,0,0,0,0,0,0
"12536","ENSG00000175182",508,550,351,393,396,479,752,201,501,439
"12537","ENSG00000114859",534,592,517,483,466,213,136,55,152,70
"12538","ENSG00000163882",1219,1264,986,921,900,1009,754,299,766,643
"12539","ENSG00000090534",3,6,0,2,0,7,0,0,0,0
"12540","ENSG00000090539",104,111,18,33,22,8,2,0,2,1
"12541","ENSG00000224153",0,0,0,0,0,1,1,3,0,0
"12542","ENSG00000283625",0,0,0,0,0,0,0,0,0,0
"12543","ENSG00000227509",0,0,0,0,0,0,0,0,0,0
"12544","ENSG00000230215",0,0,0,0,0,0,0,0,0,0
"12545","ENSG00000182580",1459,1499,1368,1604,1265,64,100,43,60,48
"12546","ENSG00000177383",1335,1578,1225,1324,1152,938,1081,457,813,667
"12547","ENSG00000272970",54,80,60,45,62,22,63,20,14,13
"12548","ENSG00000229433",1,0,2,0,5,3,3,0,0,0
"12549","ENSG00000273403",10,18,13,4,14,0,6,5,6,0
"12550","ENSG00000272922",3,8,5,4,4,0,1,2,1,0
"12551","ENSG00000156931",1379,1997,2106,1565,1988,2795,1892,1457,2804,2249
"12552","ENSG00000187068",1008,1812,1746,1412,2139,325,291,185,213,229
"12553","ENSG00000223358",0,0,0,0,0,2,1,1,10,1
"12554","ENSG00000113790",205,286,283,207,270,416,416,215,294,246
"12555","ENSG00000229704",0,0,0,0,1,0,1,0,0,0
"12556","ENSG00000264614",0,0,0,0,0,0,0,0,1,0
"12557","ENSG00000073803",653,885,852,777,839,773,678,395,671,576
"12558","ENSG00000229638",231,402,285,328,303,308,494,407,345,304
"12559","ENSG00000163900",448,520,401,362,450,479,409,245,290,231
"12560","ENSG00000286086",1,0,0,1,2,9,10,6,6,7
"12561","ENSG00000163898",1,2,2,0,0,7,27,4,12,4
"12562","ENSG00000163904",1115,1317,1376,1084,1225,1405,1185,760,785,899
"12563","ENSG00000236489",4,1,0,1,2,2,0,0,1,1
"12564","ENSG00000073792",2384,2014,2052,2001,2286,2193,1224,476,1412,1282
"12565","ENSG00000163915",2,4,11,1,5,1,4,6,10,6
"12566","ENSG00000265470",0,0,2,2,0,0,0,1,0,1
"12567","ENSG00000136527",3485,4392,4103,3463,4170,4661,2636,1576,2696,1999
"12568","ENSG00000171658",67,71,81,51,63,111,428,67,124,82
"12569","ENSG00000244405",1534,1735,2004,1572,1443,4620,1504,709,1155,1014
"12570","ENSG00000277118",1,0,0,0,1,2,0,0,1,2
"12571","ENSG00000234197",3,8,9,4,6,44,5,0,4,24
"12572","ENSG00000058866",75,77,96,80,146,18,19,5,15,4
"12573","ENSG00000234548",0,0,0,0,1,0,0,0,0,0
"12574","ENSG00000224406",13,16,38,15,31,0,0,0,0,0
"12575","ENSG00000226859",42,27,31,23,42,0,0,0,0,1
"12576","ENSG00000213139",222,165,202,153,134,60,48,39,103,98
"12577","ENSG00000113838",472,548,552,466,526,420,388,155,223,216
"12578","ENSG00000090520",2512,2842,2481,2631,2312,2026,1454,379,1665,1330
"12579","ENSG00000197099",3,2,8,2,0,0,3,7,0,0
"12580","ENSG00000283149",0,0,0,0,0,0,0,0,0,0
"12581","ENSG00000283390",3,4,3,3,3,2,2,10,6,2
"12582","ENSG00000145192",0,0,0,0,1,0,0,0,0,0
"12583","ENSG00000275696",0,0,0,0,0,0,0,0,0,0
"12584","ENSG00000090512",17,6,11,9,5,0,0,0,0,0
"12585","ENSG00000113905",0,0,0,0,0,0,0,0,0,0
"12586","ENSG00000225175",0,0,0,0,0,0,0,0,0,0
"12587","ENSG00000226724",0,0,0,0,0,1,0,4,0,0
"12588","ENSG00000113889",0,0,2,0,2,0,0,0,0,2
"12589","ENSG00000226652",1,0,1,0,0,0,0,0,0,0
"12590","ENSG00000207505",0,0,0,0,0,0,0,0,0,0
"12591","ENSG00000230951",0,0,0,1,0,0,0,0,0,1
"12592","ENSG00000263826",53,52,36,43,50,91,33,6,20,30
"12593","ENSG00000156976",8774,10737,9773,8859,10325,17335,16086,9060,14747,12075
"12594","ENSG00000238942",0,0,0,0,0,0,0,0,0,0
"12595","ENSG00000200418",0,0,0,0,0,0,0,0,0,0
"12596","ENSG00000283958",0,0,0,0,0,0,0,0,0,0
"12597","ENSG00000221420",0,0,0,0,0,0,0,0,0,0
"12598","ENSG00000200320",0,0,0,0,0,0,0,0,0,0
"12599","ENSG00000263776",0,0,0,0,0,0,0,0,0,0
"12600","ENSG00000163918",276,422,409,349,431,785,294,128,363,252
"12601","ENSG00000231724",0,1,0,0,1,1,4,0,0,1
"12602","ENSG00000232233",11,16,2,9,6,21,13,7,1,3
"12603","ENSG00000231982",17,29,15,26,9,23,21,0,13,10
"12604","ENSG00000181092",0,0,1,0,0,0,0,0,0,0
"12605","ENSG00000226482",0,1,0,0,0,0,0,0,0,0
"12606","ENSG00000223803",27,73,15,53,10,43,92,100,22,49
"12607","ENSG00000233565",0,1,0,1,0,2,3,0,1,1
"12608","ENSG00000073849",8374,11476,9092,8502,10479,1535,1554,872,732,1301
"12609","ENSG00000163923",285,329,331,266,289,284,218,65,194,165
"12610","ENSG00000198491",0,0,1,0,0,0,0,0,0,0
"12611","ENSG00000175077",0,0,0,0,3,0,0,0,0,0
"12612","ENSG00000127241",208,13,20,1,2,6,8,0,0,3
"12613","ENSG00000283175",9,0,0,1,0,0,1,0,0,0
"12614","ENSG00000136514",47,81,54,34,30,1658,625,814,1779,867
"12615","ENSG00000280270",0,0,0,0,0,2,1,0,0,5
"12616","ENSG00000239093",0,0,0,0,0,0,2,0,0,0
"12617","ENSG00000228952",3,0,0,0,0,2,6,4,0,0
"12618","ENSG00000157005",0,0,0,0,0,0,0,0,0,0
"12619","ENSG00000198471",0,0,0,0,0,0,0,0,0,0
"12620","ENSG00000228804",0,4,0,2,4,3,0,2,1,1
"12621","ENSG00000113916",606,515,509,436,492,936,1293,246,487,461
"12622","ENSG00000285938",10,10,4,4,9,21,20,16,4,13
"12623","ENSG00000224049",0,0,0,0,0,0,0,0,0,0
"12624","ENSG00000236864",0,0,0,0,0,0,0,0,0,0
"12625","ENSG00000224187",0,0,0,0,0,0,0,0,0,0
"12626","ENSG00000225058",0,0,0,0,0,0,0,0,0,0
"12627","ENSG00000236412",0,0,0,0,0,0,0,0,0,0
"12628","ENSG00000234238",0,1,0,0,0,0,0,0,0,0
"12629","ENSG00000270959",166,188,223,204,214,111,100,30,63,57
"12630","ENSG00000145012",5670,4995,10969,6315,8504,2577,1073,1991,2136,2658
"12631","ENSG00000279891",5,5,6,4,6,1,0,6,5,4
"12632","ENSG00000224563",0,2,1,0,0,0,1,2,1,1
"12633","ENSG00000207651",0,0,0,0,0,0,0,0,0,1
"12634","ENSG00000234076",0,2,0,0,1,0,5,0,2,0
"12635","ENSG00000188001",5,11,14,12,10,9,1,2,0,2
"12636","ENSG00000236182",0,0,1,0,2,0,0,0,0,0
"12637","ENSG00000230115",0,0,0,0,0,0,0,0,0,0
"12638","ENSG00000073282",0,2,3,0,2,0,0,4,0,0
"12639","ENSG00000227971",0,0,1,0,0,0,0,0,0,0
"12640","ENSG00000216058",0,0,0,0,0,0,0,0,0,0
"12641","ENSG00000090530",577,915,584,743,916,3,1,1,11,1
