"","gene","msc_11_S11.readcounts","msc_12_S12.readcounts","msc_13_S13.readcounts","msc_14_S14.readcounts","msc_15_S15.readcounts"
"3722","ENSG00000227094",0,0,0,0,0
"3723","ENSG00000252262",0,0,0,0,0
"3724","ENSG00000207729",0,0,0,0,0
"3725","ENSG00000254706",0,0,0,0,0
"3726","ENSG00000171722",0,0,0,0,0
"3727","ENSG00000239887",4,1,2,8,10
"3728","ENSG00000198574",2,0,0,0,0
"3729","ENSG00000227243",0,0,0,0,0
"3730","ENSG00000152332",3515,3528,2657,3179,2644
"3731","ENSG00000227941",0,0,0,0,0
"3732","ENSG00000259788",0,0,0,0,0
"3733","ENSG00000117143",525,461,489,545,477
"3734","ENSG00000272574",1,0,0,2,0
"3735","ENSG00000162733",2864,2206,2596,2635,3221
"3736","ENSG00000243173",0,0,0,1,0
"3737","ENSG00000132196",438,377,504,839,1021
"3738","ENSG00000185860",0,0,0,0,0
"3739","ENSG00000230739",0,0,0,0,0
"3740","ENSG00000227667",0,0,0,0,0
"3741","ENSG00000117152",0,0,0,0,0
"3742","ENSG00000143248",32,49,36,45,17
"3743","ENSG00000232892",0,0,0,0,0
"3744","ENSG00000225755",0,0,0,1,0
"3745","ENSG00000232995",6,9,5,4,3
"3746","ENSG00000237756",0,1,0,0,0
"3747","ENSG00000143228",263,8,7,115,74
"3748","ENSG00000225122",0,0,0,0,0
"3749","ENSG00000200327",0,0,0,0,0
"3750","ENSG00000212527",0,0,0,0,0
"3751","ENSG00000228289",0,0,0,0,0
"3752","ENSG00000212538",0,0,0,0,0
"3753","ENSG00000225719",0,0,0,0,0
"3754","ENSG00000199849",0,0,0,0,0
"3755","ENSG00000213070",2,0,2,0,0
"3756","ENSG00000185630",264,240,520,399,425
"3757","ENSG00000207082",0,0,0,0,0
"3758","ENSG00000269887",1,0,0,0,0
"3759","ENSG00000276359",0,0,0,0,0
"3760","ENSG00000233693",0,0,0,0,0
"3761","ENSG00000271917",0,0,0,0,0
"3762","ENSG00000201987",0,0,0,0,0
"3763","ENSG00000225487",0,1,0,1,0
"3764","ENSG00000201270",0,0,0,0,0
"3765","ENSG00000162761",0,0,0,1,1
"3766","ENSG00000224702",0,0,0,0,0
"3767","ENSG00000238022",0,0,0,0,0
"3768","ENSG00000143171",260,205,506,201,366
"3769","ENSG00000237463",1,0,0,0,0
"3770","ENSG00000230748",0,1,1,0,0
"3771","ENSG00000162763",0,0,0,0,0
"3772","ENSG00000237783",0,0,0,0,0
"3773","ENSG00000236206",0,0,0,0,0
"3774","ENSG00000143198",1474,2011,3571,2530,2278
"3775","ENSG00000143149",2543,2326,3378,3706,2890
"3776","ENSG00000206990",0,0,0,0,0
"3777","ENSG00000230175",0,0,0,0,0
"3778","ENSG00000225272",0,0,0,0,0
"3779","ENSG00000215838",2,2,0,1,1
"3780","ENSG00000273365",0,2,0,0,0
"3781","ENSG00000143183",1935,2278,2332,2016,1586
"3782","ENSG00000224358",1,5,6,7,4
"3783","ENSG00000230659",1,2,1,0,0
"3784","ENSG00000143179",631,597,403,359,398
"3785","ENSG00000236364",0,0,1,3,3
"3786","ENSG00000283936",0,0,0,0,0
"3787","ENSG00000271527",0,0,0,0,0
"3788","ENSG00000226292",1,1,0,3,1
"3789","ENSG00000207341",0,0,0,0,0
"3790","ENSG00000188859",30,26,35,34,38
"3791","ENSG00000203307",0,0,0,2,1
"3792","ENSG00000230898",0,0,0,0,0
"3793","ENSG00000215952",0,0,0,0,0
"3794","ENSG00000229588",0,0,0,0,0
"3795","ENSG00000215835",41,13,33,25,26
"3796","ENSG00000225325",0,0,0,0,0
"3797","ENSG00000230231",0,0,0,0,0
"3798","ENSG00000234142",0,0,0,0,0
"3799","ENSG00000238087",0,0,0,0,0
"3800","ENSG00000215834",0,0,0,0,0
"3801","ENSG00000234984",0,0,0,0,0
"3802","ENSG00000232341",4,10,18,13,6
"3803","ENSG00000232148",0,0,0,0,0
"3804","ENSG00000232223",0,0,0,0,0
"3805","ENSG00000143157",1825,1808,1576,1522,1307
"3806","ENSG00000152382",143,135,117,159,119
"3807","ENSG00000225171",0,3,1,3,2
"3808","ENSG00000143195",3,0,1,2,2
"3809","ENSG00000143194",0,0,0,0,0
"3810","ENSG00000200036",0,0,0,0,0
"3811","ENSG00000227907",0,0,0,0,0
"3812","ENSG00000143167",0,0,0,0,0
"3813","ENSG00000198842",0,0,0,0,0
"3814","ENSG00000213068",0,1,0,1,0
"3815","ENSG00000231605",0,0,0,0,0
"3816","ENSG00000272205",4,0,0,2,2
"3817","ENSG00000143190",367,339,451,290,336
"3818","ENSG00000272033",0,0,0,0,0
"3819","ENSG00000198821",1,8,8,3,0
"3820","ENSG00000287218",5,16,11,2,1
"3821","ENSG00000233411",0,0,0,0,0
"3822","ENSG00000273160",1,1,3,1,0
"3823","ENSG00000227776",0,0,0,0,0
"3824","ENSG00000143162",1685,1700,2236,2354,1678
"3825","ENSG00000231029",0,0,0,0,0
"3826","ENSG00000241666",0,0,0,0,0
"3827","ENSG00000198771",0,0,1,0,0
"3828","ENSG00000197965",851,1086,618,528,379
"3829","ENSG00000143199",1,2,3,3,0
"3830","ENSG00000250762",8,5,11,5,3
"3831","ENSG00000232194",0,0,0,0,0
"3832","ENSG00000143158",485,500,560,518,392
"3833","ENSG00000143164",1899,1664,1832,1666,1115
"3834","ENSG00000221545",0,0,0,0,0
"3835","ENSG00000224837",0,1,5,2,2
"3836","ENSG00000143147",856,724,873,823,916
"3837","ENSG00000143155",1268,1337,1106,1188,781
"3838","ENSG00000237049",0,0,1,1,0
"3839","ENSG00000237131",0,0,0,0,0
"3840","ENSG00000213064",1418,1470,1140,1117,895
"3841","ENSG00000214262",0,0,0,0,0
"3842","ENSG00000206880",0,0,0,0,0
"3843","ENSG00000143178",32,46,36,34,28
"3844","ENSG00000227722",0,0,0,0,1
"3845","ENSG00000207974",0,0,0,0,0
"3846","ENSG00000228697",0,0,0,0,0
"3847","ENSG00000283255",0,0,0,0,0
"3848","ENSG00000215833",0,0,0,2,0
"3849","ENSG00000143185",0,0,0,0,0
"3850","ENSG00000227777",0,0,0,0,0
"3851","ENSG00000143184",0,0,0,0,0
"3852","ENSG00000229757",0,0,0,0,0
"3853","ENSG00000143196",0,0,0,0,0
"3854","ENSG00000285622",0,0,0,0,0
"3855","ENSG00000235736",0,0,0,0,0
"3856","ENSG00000225826",0,0,0,0,0
"3857","ENSG00000229612",0,0,0,0,0
"3858","ENSG00000287831",2,0,0,0,1
"3859","ENSG00000203601",0,0,0,0,0
"3860","ENSG00000213063",0,0,2,0,0
"3861","ENSG00000287282",0,0,0,0,0
"3862","ENSG00000252987",0,0,0,0,0
"3863","ENSG00000237707",0,0,0,0,0
"3864","ENSG00000143153",187,138,381,348,201
"3865","ENSG00000143156",224,285,328,258,232
"3866","ENSG00000235575",0,0,0,0,0
"3867","ENSG00000117475",1073,787,765,988,595
"3868","ENSG00000117477",33,23,29,32,23
"3869","ENSG00000117479",1231,2036,2096,1409,1057
"3870","ENSG00000234604",4,1,0,2,5
"3871","ENSG00000213062",174,242,207,106,89
"3872","ENSG00000198734",1,1,0,0,0
"3873","ENSG00000174175",0,0,0,0,0
"3874","ENSG00000000460",259,73,66,135,104
"3875","ENSG00000188404",5,1,2,5,0
"3876","ENSG00000007908",0,0,0,0,0
"3877","ENSG00000230704",0,0,0,0,0
"3878","ENSG00000171806",107,122,132,130,105
"3879","ENSG00000000457",204,223,311,262,212
"3880","ENSG00000239494",0,0,0,2,0
"3881","ENSG00000288139",0,0,0,0,0
"3882","ENSG00000075945",706,652,1044,885,858
"3883","ENSG00000243051",0,0,0,0,0
"3884","ENSG00000235378",7,2,8,8,5
"3885","ENSG00000232959",0,0,0,0,0
"3886","ENSG00000224896",0,0,0,0,0
"3887","ENSG00000203740",0,0,0,0,0
"3888","ENSG00000283340",0,0,0,0,0
"3889","ENSG00000263390",0,0,0,0,0
"3890","ENSG00000233985",0,0,0,0,0
"3891","ENSG00000238051",0,0,0,0,0
"3892","ENSG00000224286",0,0,0,0,0
"3893","ENSG00000226967",0,0,0,0,0
"3894","ENSG00000231407",10,2,3,2,6
"3895","ENSG00000120370",90,129,137,119,99
"3896","ENSG00000225545",0,0,0,0,0
"3897","ENSG00000235303",0,0,0,0,0
"3898","ENSG00000116132",0,0,0,0,0
"3899","ENSG00000271811",0,0,0,0,0
"3900","ENSG00000231424",0,0,0,0,0
"3901","ENSG00000117501",7,0,1,14,16
"3902","ENSG00000226552",0,0,0,0,0
"3903","ENSG00000007933",0,0,0,2,2
"3904","ENSG00000221390",0,0,0,0,0
"3905","ENSG00000283598",0,0,0,0,0
"3906","ENSG00000117507",0,0,0,0,0
"3907","ENSG00000094963",0,0,0,0,0
"3908","ENSG00000225243",0,0,0,0,0
"3909","ENSG00000010932",2,0,1,0,0
"3910","ENSG00000206692",0,0,0,0,0
"3911","ENSG00000230547",1,0,0,0,0
"3912","ENSG00000076258",79,127,221,129,108
"3913","ENSG00000285665",4,2,5,9,2
"3914","ENSG00000268062",3,2,6,3,3
"3915","ENSG00000239428",0,0,0,0,0
"3916","ENSG00000234333",0,0,0,0,0
"3917","ENSG00000117523",6830,5255,4639,4833,4544
"3918","ENSG00000283683",2,1,1,0,0
"3919","ENSG00000034971",0,0,0,0,0
"3920","ENSG00000233328",35,19,21,26,18
"3921","ENSG00000230364",24,6,24,31,16
"3922","ENSG00000117533",454,535,475,439,279
"3923","ENSG00000232261",0,0,0,0,0
"3924","ENSG00000271459",0,0,0,0,0
"3925","ENSG00000236741",0,0,0,0,0
"3926","ENSG00000253060",0,0,0,0,0
"3927","ENSG00000010165",1529,1297,1533,1542,1390
"3928","ENSG00000213060",0,0,2,0,1
"3929","ENSG00000224600",1,2,4,2,2
"3930","ENSG00000197959",239,148,281,321,301
"3931","ENSG00000233540",1,0,0,0,0
"3932","ENSG00000230630",0,0,0,1,0
"3933","ENSG00000283844",0,0,0,0,0
"3934","ENSG00000283152",0,0,0,0,0
"3935","ENSG00000208024",0,0,0,0,0
"3936","ENSG00000287336",0,1,1,0,3
"3937","ENSG00000206684",0,0,0,0,0
"3938","ENSG00000135845",524,678,798,680,553
"3939","ENSG00000180999",0,0,0,0,1
"3940","ENSG00000094975",1323,1500,1243,1124,984
"3941","ENSG00000251943",0,0,0,0,0
"3942","ENSG00000117560",0,0,0,0,0
"3943","ENSG00000229785",2,1,0,2,1
"3944","ENSG00000279061",0,0,0,0,0
"3945","ENSG00000224228",0,0,0,0,0
"3946","ENSG00000227177",0,0,0,0,0
"3947","ENSG00000224000",0,0,0,0,0
"3948","ENSG00000120337",3,0,0,0,2
"3949","ENSG00000230849",3,0,0,1,1
"3950","ENSG00000226375",0,0,0,0,0
"3951","ENSG00000117586",34,47,45,50,43
"3952","ENSG00000232751",0,0,1,1,2
"3953","ENSG00000231615",0,0,3,0,0
"3954","ENSG00000203739",17,34,20,27,21
"3955","ENSG00000117592",3046,2944,3257,3296,2920
"3956","ENSG00000162753",0,0,0,0,0
"3957","ENSG00000238272",0,0,0,0,0
"3958","ENSG00000285777",0,0,0,0,0
"3959","ENSG00000183831",3,7,11,1,1
"3960","ENSG00000232113",0,0,0,0,0
"3961","ENSG00000076321",510,558,582,455,413
"3962","ENSG00000225591",4,1,6,6,2
"3963","ENSG00000200674",1,0,0,1,0
"3964","ENSG00000120334",209,158,114,168,101
"3965","ENSG00000252357",0,0,0,0,0
"3966","ENSG00000117593",1053,716,669,1034,746
"3967","ENSG00000234741",3114,4977,5305,3988,3724
"3968","ENSG00000270084",7,21,30,35,25
"3969","ENSG00000185278",294,429,460,297,404
"3970","ENSG00000117601",3,15,9,3,3
"3971","ENSG00000252231",0,0,0,0,0
"3972","ENSG00000135870",774,889,779,701,572
"3973","ENSG00000200755",0,0,0,0,0
"3974","ENSG00000236535",0,0,0,0,0
"3975","ENSG00000224977",3,2,3,0,1
"3976","ENSG00000225713",0,0,0,0,0
"3977","ENSG00000227373",3,1,2,1,2
"3978","ENSG00000152061",341,362,658,536,427
"3979","ENSG00000237317",0,0,0,0,0
"3980","ENSG00000203737",0,1,1,1,0
"3981","ENSG00000223828",2,0,0,0,0
"3982","ENSG00000231378",1,0,0,0,0
"3983","ENSG00000237249",0,0,0,0,0
"3984","ENSG00000223525",0,0,0,0,0
"3985","ENSG00000235869",0,0,0,0,0
"3986","ENSG00000229531",0,0,0,0,0
"3987","ENSG00000252552",0,0,0,0,0
"3988","ENSG00000287697",0,0,0,1,0
"3989","ENSG00000116161",1757,1801,1316,1595,943
"3990","ENSG00000120333",506,664,798,600,544
"3991","ENSG00000206659",0,0,0,0,0
"3992","ENSG00000181101",3,1,1,5,1
"3993","ENSG00000120332",1,0,0,0,0
"3994","ENSG00000235750",65,20,2,11,0
"3995","ENSG00000230687",0,0,0,0,0
"3996","ENSG00000233946",0,0,0,0,0
"3997","ENSG00000260990",0,0,0,0,0
"3998","ENSG00000116147",72,574,43,30,25
"3999","ENSG00000235628",0,0,0,0,0
"4000","ENSG00000224718",0,0,0,0,0
"4001","ENSG00000227740",2,0,3,3,5
"4002","ENSG00000230777",0,0,6,5,3
"4003","ENSG00000143207",807,657,869,929,892
"4004","ENSG00000252906",0,0,0,0,0
"4005","ENSG00000228686",0,1,3,0,0
"4006","ENSG00000236021",3,3,5,8,5
"4007","ENSG00000273629",0,0,0,0,0
"4008","ENSG00000232463",0,0,0,0,0
"4009","ENSG00000253025",0,0,0,0,0
"4010","ENSG00000227815",1,0,0,0,0
"4011","ENSG00000231020",0,0,0,0,0
"4012","ENSG00000225904",0,0,0,0,0
"4013","ENSG00000116183",6,4,11,1,3
"4014","ENSG00000237514",0,0,0,0,0
"4015","ENSG00000286754",0,0,0,0,0
"4016","ENSG00000152092",0,0,0,0,0
"4017","ENSG00000202609",0,0,0,0,0
"4018","ENSG00000198797",0,0,0,0,0
"4019","ENSG00000224968",0,0,0,0,0
"4020","ENSG00000227579",0,0,0,1,0
"4021","ENSG00000236720",0,0,0,0,0
"4022","ENSG00000120341",1,0,0,0,0
"4023","ENSG00000254154",3,4,2,6,1
"4024","ENSG00000242193",165,119,215,230,175
"4025","ENSG00000276563",0,0,0,0,1
"4026","ENSG00000224687",43,56,61,59,34
"4027","ENSG00000075391",840,633,856,897,759
"4028","ENSG00000270575",0,0,0,0,0
"4029","ENSG00000213058",10,8,195,9,7
"4030","ENSG00000188585",1,0,0,0,0
"4031","ENSG00000264809",0,0,0,0,0
"4032","ENSG00000285910",0,0,0,0,0
"4033","ENSG00000240021",0,0,0,0,0
"4034","ENSG00000213057",0,4,3,8,3
"4035","ENSG00000201347",0,0,0,0,0
"4036","ENSG00000273384",1,2,1,3,2
"4037","ENSG00000266417",0,0,0,0,0
"4038","ENSG00000273062",12,15,3,7,3
"4039","ENSG00000116191",555,585,557,603,568
"4040","ENSG00000228196",2,0,0,0,1
"4041","ENSG00000201791",0,0,0,0,0
"4042","ENSG00000116194",1,1,2,0,0
"4043","ENSG00000116199",1331,2024,1708,1687,1597
"4044","ENSG00000232750",1,0,0,0,0
"4045","ENSG00000186283",262,410,626,468,365
"4046","ENSG00000143322",6831,3417,2673,3769,4626
"4047","ENSG00000234041",0,0,0,0,1
"4048","ENSG00000231905",0,0,0,0,0
"4049","ENSG00000212338",0,0,0,0,0
"4050","ENSG00000201619",0,0,0,0,0
"4051","ENSG00000231564",2,0,0,0,0
"4052","ENSG00000225711",0,0,0,0,0
"4053","ENSG00000223794",0,0,0,0,0
"4054","ENSG00000228191",0,0,0,0,0
"4055","ENSG00000057252",7463,5735,7989,4474,5196
"4056","ENSG00000162779",11,4,3,0,3
"4057","ENSG00000224620",0,0,0,0,0
"4058","ENSG00000236539",6,1,4,4,1
"4059","ENSG00000261250",0,0,0,0,0
"4060","ENSG00000116218",0,0,0,0,0
"4061","ENSG00000251875",0,0,0,0,0
"4062","ENSG00000227141",0,0,1,3,1
"4063","ENSG00000261060",0,1,3,1,1
"4064","ENSG00000162782",3,0,1,0,1
"4065","ENSG00000243062",0,0,0,0,0
"4066","ENSG00000143340",46,193,79,37,47
"4067","ENSG00000229407",7,29,7,8,9
"4068","ENSG00000231966",0,0,0,0,0
"4069","ENSG00000169905",1836,2105,1970,1572,1320
"4070","ENSG00000272906",2,1,2,3,1
"4071","ENSG00000143337",1831,1800,1759,1624,1526
"4072","ENSG00000264916",0,0,0,0,0
"4073","ENSG00000261831",0,0,0,0,0
"4074","ENSG00000260360",5,1,0,6,4
"4075","ENSG00000135837",1433,1081,1073,1004,1108
"4076","ENSG00000235145",1,0,0,0,0
"4077","ENSG00000223450",0,0,0,0,0
"4078","ENSG00000261817",0,0,0,0,0
"4079","ENSG00000116260",3237,2239,2984,3274,4324
"4080","ENSG00000121454",17,4,7,22,19
"4081","ENSG00000230124",630,667,865,847,792
"4082","ENSG00000235060",2,0,2,1,1
"4083","ENSG00000265435",0,0,0,0,0
"4084","ENSG00000206905",0,0,0,0,0
"4085","ENSG00000236719",0,0,0,0,0
"4086","ENSG00000143324",991,663,909,818,891
"4087","ENSG00000283575",0,0,0,0,0
"4088","ENSG00000225857",2,0,0,0,1
"4089","ENSG00000135835",270,319,376,364,416
"4090","ENSG00000243155",6,4,13,12,6
"4091","ENSG00000232586",0,0,1,1,1
"4092","ENSG00000251520",0,3,2,4,3
"4093","ENSG00000270711",0,1,0,0,2
"4094","ENSG00000135823",1270,1605,1457,1276,1258
"4095","ENSG00000153029",565,557,1225,714,594
"4096","ENSG00000162783",1165,1897,1940,945,978
"4097","ENSG00000237292",1,0,2,0,0
"4098","ENSG00000225359",0,0,0,0,0
"4099","ENSG00000179452",0,0,0,0,0
"4100","ENSG00000198216",8,2,1,1,2
"4101","ENSG00000273573",0,0,0,0,0
"4102","ENSG00000252977",0,0,0,0,0
"4103","ENSG00000287452",0,0,0,0,0
"4104","ENSG00000272880",0,0,0,0,0
"4105","ENSG00000222397",0,0,0,0,0
"4106","ENSG00000179930",1,0,1,6,0
"4107","ENSG00000224810",3,0,2,30,0
"4108","ENSG00000225982",0,0,0,0,0
"4109","ENSG00000228918",1,0,0,0,0
"4110","ENSG00000232309",0,0,0,0,0
"4111","ENSG00000232096",0,0,0,0,0
"4112","ENSG00000206764",0,0,0,0,0
"4113","ENSG00000228664",0,0,0,0,0
"4114","ENSG00000231684",13,3,24,18,5
"4115","ENSG00000135821",6532,13120,14736,10208,9049
"4116","ENSG00000203730",0,0,0,0,0
"4117","ENSG00000203729",0,0,0,0,0
"4118","ENSG00000121446",2,0,0,1,1
"4119","ENSG00000270443",0,0,0,0,0
"4120","ENSG00000233537",0,0,0,0,0
"4121","ENSG00000135828",419,607,600,461,466
"4122","ENSG00000276839",0,0,0,0,0
"4123","ENSG00000143333",22,7,2,1,2
"4124","ENSG00000261504",2,3,2,1,2
"4125","ENSG00000135824",0,0,0,0,0
"4126","ENSG00000227181",0,0,0,0,0
"4127","ENSG00000271269",0,0,0,0,0
"4128","ENSG00000135838",1144,1295,1086,1036,761
"4129","ENSG00000287808",7,6,10,9,4
"4130","ENSG00000135829",5999,4188,4133,4625,3957
"4131","ENSG00000157060",1,0,0,2,0
"4132","ENSG00000224040",2,0,1,0,0
"4133","ENSG00000285609",0,0,0,0,0
"4134","ENSG00000199837",0,0,0,0,0
"4135","ENSG00000226570",0,0,0,0,0
"4136","ENSG00000176855",0,0,0,0,0
"4137","ENSG00000207472",0,0,0,0,0
"4138","ENSG00000135862",12074,5849,5771,10401,12261
"4139","ENSG00000224468",7,4,4,1,12
"4140","ENSG00000058085",7,3,0,0,0
"4141","ENSG00000157064",0,0,0,0,1
"4142","ENSG00000287929",0,0,0,0,0
"4143","ENSG00000233562",0,0,0,0,0
"4144","ENSG00000286372",0,0,0,0,0
"4145","ENSG00000232860",12,27,14,18,6
"4146","ENSG00000116698",2308,2518,2543,2064,1967
"4147","ENSG00000116701",2,1,0,0,1
"4148","ENSG00000286966",0,0,0,0,2
"4149","ENSG00000162704",3670,4028,4422,4884,3410
"4150","ENSG00000143344",465,1427,935,1733,720
"4151","ENSG00000173627",1,0,0,0,0
"4152","ENSG00000270994",0,0,0,0,0
"4153","ENSG00000227554",0,0,0,0,0
"4154","ENSG00000198756",491,68,419,274,231
"4155","ENSG00000198860",763,736,860,713,541
"4156","ENSG00000286655",0,0,0,0,0
"4157","ENSG00000199840",0,0,0,0,0
"4158","ENSG00000207080",0,0,0,0,0
"4159","ENSG00000231791",0,0,0,0,0
"4160","ENSG00000244568",0,0,0,0,0
"4161","ENSG00000271387",3,12,11,3,3
"4162","ENSG00000116667",1314,1566,2176,1941,1723
"4163","ENSG00000230470",0,0,0,0,0
"4164","ENSG00000232036",0,0,0,0,1
"4165","ENSG00000285847",8,1,2,6,2
"4166","ENSG00000286378",2,1,0,0,1
"4167","ENSG00000116406",1784,1485,1059,1545,1245
"4168","ENSG00000135842",495,439,173,104,308
"4169","ENSG00000252222",0,0,0,0,0
"4170","ENSG00000260976",0,0,0,0,1
"4171","ENSG00000201312",0,0,0,0,0
"4172","ENSG00000121481",556,613,662,674,526
"4173","ENSG00000232792",0,0,0,0,0
"4174","ENSG00000121486",675,746,707,754,478
"4175","ENSG00000116668",155,221,263,231,150
"4176","ENSG00000231084",4,6,8,13,8
"4177","ENSG00000213051",6,0,7,4,1
"4178","ENSG00000201421",0,0,0,0,0
"4179","ENSG00000206640",0,0,0,0,0
"4180","ENSG00000233583",0,0,1,0,0
"4181","ENSG00000252612",0,0,2,0,0
"4182","ENSG00000238061",1,0,1,2,0
"4183","ENSG00000279838",17,11,10,9,10
"4184","ENSG00000116679",3603,2967,2880,3273,2646
"4185","ENSG00000273004",5,4,2,3,3
"4186","ENSG00000261024",1,0,0,3,0
"4187","ENSG00000252407",0,0,0,0,0
"4188","ENSG00000270920",0,0,0,0,0
"4189","ENSG00000279401",0,0,0,0,0
"4190","ENSG00000228309",0,0,0,0,0
"4191","ENSG00000207108",0,0,0,0,0
"4192","ENSG00000201596",0,0,0,0,0
"4193","ENSG00000261729",0,0,0,0,0
"4194","ENSG00000143341",2621,463,627,480,1460
"4195","ENSG00000224691",1,0,0,0,0
"4196","ENSG00000288078",0,0,0,0,0
"4197","ENSG00000116690",0,0,0,2,0
"4198","ENSG00000047410",3463,2576,2562,2671,2270
"4199","ENSG00000202025",0,0,0,0,0
"4200","ENSG00000157181",451,381,344,441,323
"4201","ENSG00000262180",1,2,1,0,0
"4202","ENSG00000229739",6,6,6,3,6
"4203","ENSG00000116703",0,0,0,0,1
"4204","ENSG00000273198",0,0,0,0,0
"4205","ENSG00000228238",0,0,0,1,0
"4206","ENSG00000233196",0,0,1,1,0
"4207","ENSG00000073756",175,41,41,22,19
"4208","ENSG00000273129",0,0,0,1,0
"4209","ENSG00000116711",561,735,766,655,819
"4210","ENSG00000230426",2,2,0,3,16
"4211","ENSG00000271558",0,0,0,0,0
"4212","ENSG00000225462",9,6,9,9,8
"4213","ENSG00000274702",0,0,0,0,0
"4214","ENSG00000236401",0,0,0,0,0
"4215","ENSG00000223847",0,0,1,0,0
"4216","ENSG00000285894",0,0,0,0,2
"4217","ENSG00000150732",0,0,0,0,0
"4218","ENSG00000222240",0,0,0,0,0
"4219","ENSG00000261182",0,0,0,0,0
"4220","ENSG00000224278",0,0,0,0,0
"4221","ENSG00000225006",0,0,0,0,0
"4222","ENSG00000235083",0,0,0,0,0
"4223","ENSG00000231022",0,0,1,0,0
"4224","ENSG00000237283",0,0,0,0,0
"4225","ENSG00000238054",0,0,0,0,0
"4226","ENSG00000226486",0,0,0,0,0
"4227","ENSG00000271036",0,0,0,0,0
"4228","ENSG00000226196",0,0,0,1,0
"4229","ENSG00000252553",0,0,0,0,0
"4230","ENSG00000232212",0,0,0,0,0
"4231","ENSG00000238270",0,0,0,0,0
"4232","ENSG00000287472",0,0,0,0,0
"4233","ENSG00000230987",0,0,0,0,0
"4234","ENSG00000162670",0,0,0,0,0
"4235","ENSG00000225811",0,0,0,0,0
"4236","ENSG00000237457",0,0,0,0,0
"4237","ENSG00000241505",0,0,0,0,0
"4238","ENSG00000231175",0,0,0,0,0
"4239","ENSG00000236025",0,0,0,0,0
"4240","ENSG00000238108",0,0,0,0,0
"4241","ENSG00000285638",0,0,0,0,0
"4242","ENSG00000228020",0,0,0,0,0
"4243","ENSG00000261642",0,0,0,0,0
"4244","ENSG00000271187",0,0,0,0,0
"4245","ENSG00000233882",0,0,0,0,0
"4246","ENSG00000228215",1,0,0,0,0
"4247","ENSG00000223344",0,0,0,0,0
"4248","ENSG00000150681",0,0,0,0,2
"4249","ENSG00000285280",12,7,14,22,21
"4250","ENSG00000226723",10,4,0,3,0
"4251","ENSG00000236792",2,3,2,2,0
"4252","ENSG00000253148",0,0,0,0,0
"4253","ENSG00000236069",0,0,0,0,0
"4254","ENSG00000090104",0,105,367,96,230
"4255","ENSG00000127074",0,0,0,0,0
"4256","ENSG00000231767",31,27,54,38,28
"4257","ENSG00000283795",0,0,0,0,0
"4258","ENSG00000228687",0,0,0,0,0
"4259","ENSG00000226814",0,0,0,0,0
"4260","ENSG00000116741",931,1532,1103,1406,486
"4261","ENSG00000223075",0,0,0,0,0
"4262","ENSG00000234473",0,0,0,1,0
"4263","ENSG00000116750",948,618,537,706,400
"4264","ENSG00000238754",0,0,0,0,0
"4265","ENSG00000116747",1243,1458,1406,1154,1000
"4266","ENSG00000023572",596,633,506,643,425
"4267","ENSG00000134371",1114,868,878,1026,667
"4268","ENSG00000221680",0,0,0,0,0
"4269","ENSG00000162630",32,16,30,25,26
"4270","ENSG00000276735",0,0,1,1,0
"4271","ENSG00000232077",0,1,0,0,0
"4272","ENSG00000286285",1,0,0,0,0
"4273","ENSG00000227240",0,0,0,0,0
"4274","ENSG00000226640",0,0,0,0,0
"4275","ENSG00000237011",0,0,0,0,0
"4276","ENSG00000237213",0,0,0,0,0
"4277","ENSG00000233057",28,11,39,34,28
"4278","ENSG00000231714",0,0,1,0,0
"4279","ENSG00000251813",0,0,0,0,0
"4280","ENSG00000228167",0,0,1,1,0
"4281","ENSG00000285718",0,0,0,0,0
"4282","ENSG00000287364",0,0,0,0,0
"4283","ENSG00000227421",0,0,0,0,0
"4284","ENSG00000162687",2,0,0,0,0
"4285","ENSG00000265986",0,0,0,0,0
"4286","ENSG00000000971",420,25,57,62,101
"4287","ENSG00000116785",0,0,0,0,0
"4288","ENSG00000244414",0,2,0,0,0
"4289","ENSG00000285986",0,0,0,0,0
"4290","ENSG00000134365",0,0,0,0,0
